source link,Category,Date,County,Value,LastReportedDate
,Individuals,11/1/2018,Sullivan,22262,3/27/2019
,Individuals,11/1/2018,Sumner,14956,3/27/2019
,Individuals,11/1/2018,Tipton,8912,3/27/2019
,Individuals,11/1/2018,Trousdale,1240,3/27/2019
,Individuals,11/1/2018,Unicoi,2857,3/27/2019
,Individuals,11/1/2018,Union,3884,3/27/2019
,Individuals,11/1/2018,VanBuren,974,3/27/2019
,Individuals,11/1/2018,Warren,7201,3/27/2019
,Individuals,11/1/2018,Washington,14936,3/27/2019
,Individuals,11/1/2018,Wayne,2282,3/27/2019
,Individuals,11/1/2018,Weakley,4918,3/27/2019
,Individuals,11/1/2018,White,4290,3/27/2019
,Individuals,11/1/2018,Williamson,4223,3/27/2019
,Individuals,11/1/2018,Wilson,9566,3/27/2019
,Individuals,12/1/2018,Anderson,10799,3/27/2019
,Individuals,12/1/2018,Bedford,8325,3/27/2019
,Individuals,12/1/2018,Benton,2756,3/27/2019
,Individuals,12/1/2018,Bledsoe,2734,3/27/2019
,Individuals,12/1/2018,Blount,11969,3/27/2019
,Individuals,12/1/2018,Bradley,14739,3/27/2019
,Individuals,12/1/2018,Campbell,9559,3/27/2019
,Individuals,12/1/2018,Cannon,1998,3/27/2019
,Individuals,12/1/2018,Carroll,4713,3/27/2019
,Individuals,12/1/2018,Carter,8621,3/27/2019
,Individuals,12/1/2018,Cheatham,3824,3/27/2019
,Individuals,12/1/2018,Chester,2559,3/27/2019
,Individuals,12/1/2018,Claiborne,6100,3/27/2019
,Individuals,12/1/2018,Clay,1527,3/27/2019
,Individuals,12/1/2018,Cocke,9112,3/27/2019
,Individuals,12/1/2018,Coffee,8753,3/27/2019
,Individuals,12/1/2018,Crockett,2223,3/27/2019
,Individuals,12/1/2018,Cumberland,7998,3/27/2019
,Individuals,12/1/2018,Davidson,74849,3/27/2019
,Individuals,12/1/2018,Decatur,1969,3/27/2019
,Individuals,12/1/2018,DeKalb,3211,3/27/2019
,Individuals,12/1/2018,Dickson,6571,3/27/2019
,Individuals,12/1/2018,Dyer,7521,3/27/2019
,Individuals,12/1/2018,Fayette,5174,3/27/2019
,Individuals,12/1/2018,Fentress,4196,3/27/2019
,Individuals,12/1/2018,Franklin,4535,3/27/2019
,Individuals,12/1/2018,Gibson,8338,3/27/2019
,Individuals,12/1/2018,Giles,4011,3/27/2019
,Individuals,12/1/2018,Grainger,3619,3/27/2019
,Individuals,12/1/2018,Greene,8687,3/27/2019
,Individuals,12/1/2018,Grundy,3559,3/27/2019
,Individuals,12/1/2018,Hamblen,9518,3/27/2019
,Individuals,12/1/2018,Hamilton,44486,3/27/2019
,Individuals,12/1/2018,Hancock,2291,3/27/2019
,Individuals,12/1/2018,Hardeman,4843,3/27/2019
,Individuals,12/1/2018,Hardin,4839,3/27/2019
,Individuals,12/1/2018,Hawkins,9375,3/27/2019
,Individuals,12/1/2018,Haywood,4383,3/27/2019
,Individuals,12/1/2018,Henderson,4948,3/27/2019
,Individuals,12/1/2018,Henry,5560,3/27/2019
,Individuals,12/1/2018,Hickman,3885,3/27/2019
,Individuals,12/1/2018,Houston,1281,3/27/2019
,Individuals,12/1/2018,Humphreys,2533,3/27/2019
,Individuals,12/1/2018,Jackson,1978,3/27/2019
,Individuals,12/1/2018,Jefferson,6882,3/27/2019
,Individuals,12/1/2018,Johnson,3210,3/27/2019
,Individuals,12/1/2018,Knox,47345,3/27/2019
,Individuals,12/1/2018,Lake,1866,3/27/2019
,Individuals,12/1/2018,Lauderdale,6041,3/27/2019
,Individuals,12/1/2018,Lawrence,6156,3/27/2019
,Individuals,12/1/2018,Lewis,1867,3/27/2019
,Individuals,12/1/2018,Lincoln,4851,3/27/2019
,Individuals,12/1/2018,Loudon,4539,3/27/2019
,Individuals,12/1/2018,Macon,4589,3/27/2019
,Individuals,12/1/2018,Madison,15882,3/27/2019
,Individuals,12/1/2018,Marion,4946,3/27/2019
,Individuals,12/1/2018,Marshall,3877,3/27/2019
,Individuals,12/1/2018,Maury,9429,3/27/2019
,Individuals,12/1/2018,McMinn,2175,3/27/2019
,Individuals,12/1/2018,McNairy,7180,3/27/2019
,Individuals,12/1/2018,Meigs,22711,3/27/2019
,Individuals,12/1/2018,Monroe,532,3/27/2019
,Individuals,12/1/2018,Montgomery,3441,3/27/2019
,Individuals,12/1/2018,Moore,8262,3/27/2019
,Individuals,12/1/2018,Morgan,4711,3/27/2019
,Individuals,12/1/2018,Obion,5392,3/27/2019
,Individuals,12/1/2018,Overton,3221,3/27/2019
,Individuals,12/1/2018,Perry,1413,3/27/2019
,Individuals,12/1/2018,Pickett,785,3/27/2019
,Individuals,12/1/2018,Polk,2585,3/27/2019
,Individuals,12/1/2018,Putnam,10105,3/27/2019
,Individuals,12/1/2018,Rhea,6323,3/27/2019
,Individuals,12/1/2018,Roane,7238,3/27/2019
,Individuals,12/1/2018,Robertson,7667,3/27/2019
,Individuals,12/1/2018,Rutherford,25721,3/27/2019
,Individuals,12/1/2018,Scott,5966,3/27/2019
,Individuals,12/1/2018,Sequatchie,2824,3/27/2019
,Individuals,12/1/2018,Sevier,9649,3/27/2019
,Individuals,12/1/2018,Shelby,193978,3/27/2019
,Individuals,12/1/2018,Smith,2593,3/27/2019
,Individuals,12/1/2018,Stewart,1798,3/27/2019
,Individuals,12/1/2018,Sullivan,21895,3/27/2019
,Individuals,12/1/2018,Sumner,14626,3/27/2019
,Individuals,12/1/2018,Tipton,8902,3/27/2019
,Individuals,12/1/2018,Trousdale,1263,3/27/2019
,Individuals,12/1/2018,Unicoi,2844,3/27/2019
,Individuals,12/1/2018,Union,3827,3/27/2019
,Individuals,12/1/2018,VanBuren,944,3/27/2019
,Individuals,12/1/2018,Warren,7100,3/27/2019
,Individuals,12/1/2018,Washington,14915,3/27/2019
,Individuals,12/1/2018,Wayne,2287,3/27/2019
,Individuals,12/1/2018,Weakley,4876,3/27/2019
,Individuals,12/1/2018,White,4258,3/27/2019
,Individuals,12/1/2018,Williamson,4267,3/27/2019
,Individuals,12/1/2018,Wilson,9465,3/27/2019
,Individuals,1/1/2019,Anderson,11131,3/27/2019
,Individuals,1/1/2019,Bedford,8416,3/27/2019
,Individuals,1/1/2019,Benton,2869,3/27/2019
,Individuals,1/1/2019,Bledsoe,2774,3/27/2019
,Individuals,1/1/2019,Blount,12164,3/27/2019
,Individuals,1/1/2019,Bradley,15112,3/27/2019
,Individuals,1/1/2019,Campbell,9664,3/27/2019
,Individuals,1/1/2019,Cannon,2087,3/27/2019
,Individuals,1/1/2019,Carroll,4795,3/27/2019
,Individuals,1/1/2019,Carter,8914,3/27/2019
,Individuals,1/1/2019,Cheatham,3875,3/27/2019
,Individuals,1/1/2019,Chester,2634,3/27/2019
,Individuals,1/1/2019,Claiborne,6125,3/27/2019
,Individuals,1/1/2019,Clay,1563,3/27/2019
,Individuals,1/1/2019,Cocke,9126,3/27/2019
,Individuals,1/1/2019,Coffee,8864,3/27/2019
,Individuals,1/1/2019,Crockett,2337,3/27/2019
,Individuals,1/1/2019,Cumberland,8172,3/27/2019
,Individuals,1/1/2019,Davidson,76307,3/27/2019
,Individuals,1/1/2019,Decatur,2047,3/27/2019
,Individuals,1/1/2019,DeKalb,3287,3/27/2019
,Individuals,1/1/2019,Dickson,6745,3/27/2019
,Individuals,1/1/2019,Dyer,7687,3/27/2019
,Individuals,1/1/2019,Fayette,5294,3/27/2019
,Individuals,1/1/2019,Fentress,4193,3/27/2019
,Individuals,1/1/2019,Franklin,4609,3/27/2019
,Individuals,1/1/2019,Gibson,8501,3/27/2019
,Individuals,1/1/2019,Giles,4057,3/27/2019
,Individuals,1/1/2019,Grainger,3681,3/27/2019
,Individuals,1/1/2019,Greene,8944,3/27/2019
,Individuals,1/1/2019,Grundy,3576,3/27/2019
,Individuals,1/1/2019,Hamblen,9788,3/27/2019
,Individuals,1/1/2019,Hamilton,45530,3/27/2019
,Individuals,1/1/2019,Hancock,2315,3/27/2019
,Individuals,1/1/2019,Hardeman,4844,3/27/2019
,Individuals,1/1/2019,Hardin,4970,3/27/2019
,Individuals,1/1/2019,Hawkins,9611,3/27/2019
,Individuals,1/1/2019,Haywood,4433,3/27/2019
,Individuals,1/1/2019,Henderson,5159,3/27/2019
,Individuals,1/1/2019,Henry,5779,3/27/2019
,Individuals,1/1/2019,Hickman,3927,3/27/2019
,Individuals,1/1/2019,Houston,1343,3/27/2019
,Individuals,1/1/2019,Humphreys,2565,3/27/2019
,Individuals,1/1/2019,Jackson,2046,3/27/2019
,Individuals,1/1/2019,Jefferson,7054,3/27/2019
,Individuals,1/1/2019,Johnson,3316,3/27/2019
,Individuals,1/1/2019,Knox,48324,3/27/2019
,Individuals,1/1/2019,Lake,1919,3/27/2019
,Individuals,1/1/2019,Lauderdale,6138,3/27/2019
,Individuals,1/1/2019,Lawrence,6278,3/27/2019
,Individuals,1/1/2019,Lewis,1910,3/27/2019
,Individuals,1/1/2019,Lincoln,4942,3/27/2019
,Individuals,1/1/2019,Loudon,4591,3/27/2019
,Individuals,1/1/2019,Macon,4682,3/27/2019
,Individuals,1/1/2019,Madison,16342,3/27/2019
,Individuals,1/1/2019,Marion,5128,3/27/2019
,Individuals,1/1/2019,Marshall,3932,3/27/2019
,Individuals,1/1/2019,Maury,9859,3/27/2019
,Individuals,1/1/2019,McMinn,2261,3/27/2019
,Individuals,1/1/2019,McNairy,7346,3/27/2019
,Individuals,1/1/2019,Meigs,23097,3/27/2019
,Individuals,1/1/2019,Monroe,558,3/27/2019
,Individuals,1/1/2019,Montgomery,3543,3/27/2019
,Individuals,1/1/2019,Moore,8444,3/27/2019
,Individuals,1/1/2019,Morgan,4810,3/27/2019
,Individuals,1/1/2019,Obion,5551,3/27/2019
,Individuals,1/1/2019,Overton,3262,3/27/2019
,Individuals,1/1/2019,Perry,1396,3/27/2019
,Individuals,1/1/2019,Pickett,826,3/27/2019
,Individuals,1/1/2019,Polk,2638,3/27/2019
,Individuals,1/1/2019,Putnam,10348,3/27/2019
,Individuals,1/1/2019,Rhea,6410,3/27/2019
,Individuals,1/1/2019,Roane,7399,3/27/2019
,Individuals,1/1/2019,Robertson,7829,3/27/2019
,Individuals,1/1/2019,Rutherford,26094,3/27/2019
,Individuals,1/1/2019,Scott,6016,3/27/2019
,Individuals,1/1/2019,Sequatchie,2897,3/27/2019
,Individuals,1/1/2019,Sevier,9889,3/27/2019
,Individuals,1/1/2019,Shelby,198840,3/27/2019
,Individuals,1/1/2019,Smith,2718,3/27/2019
,Individuals,1/1/2019,Stewart,1800,3/27/2019
,Individuals,1/1/2019,Sullivan,22271,3/27/2019
,Individuals,1/1/2019,Sumner,14951,3/27/2019
,Individuals,1/1/2019,Tipton,9049,3/27/2019
,Individuals,1/1/2019,Trousdale,1302,3/27/2019
,Individuals,1/1/2019,Unicoi,2853,3/27/2019
,Individuals,1/1/2019,Union,3917,3/27/2019
,Individuals,1/1/2019,VanBuren,980,3/27/2019
,Individuals,1/1/2019,Warren,7390,3/27/2019
,Individuals,1/1/2019,Washington,15264,3/27/2019
,Individuals,1/1/2019,Wayne,2318,3/27/2019
,Individuals,1/1/2019,Weakley,5039,3/27/2019
,Individuals,1/1/2019,White,4386,3/27/2019
,Individuals,1/1/2019,Williamson,4216,3/27/2019
,Individuals,1/1/2019,Wilson,9847,3/27/2019
,Individuals,2/1/2019,Anderson,10762,3/27/2019
,Individuals,2/1/2019,Bedford,8135,3/27/2019
,Individuals,2/1/2019,Benton,2751,3/27/2019
,Individuals,2/1/2019,Bledsoe,2681,3/27/2019
,Individuals,2/1/2019,Blount,11845,3/27/2019
,Individuals,2/1/2019,Bradley,14549,3/27/2019
,Individuals,2/1/2019,Campbell,9407,3/27/2019
,Individuals,2/1/2019,Cannon,1997,3/27/2019
,Individuals,2/1/2019,Carroll,4626,3/27/2019
,Individuals,2/1/2019,Carter,8673,3/27/2019
,Individuals,2/1/2019,Cheatham,3730,3/27/2019
,Individuals,2/1/2019,Chester,2540,3/27/2019
,Individuals,2/1/2019,Claiborne,5950,3/27/2019
,Individuals,2/1/2019,Clay,1513,3/27/2019
,Individuals,2/1/2019,Cocke,8891,3/27/2019
,Individuals,2/1/2019,Coffee,8476,3/27/2019
,Individuals,2/1/2019,Crockett,2201,3/27/2019
,Individuals,2/1/2019,Cumberland,7769,3/27/2019
,Individuals,2/1/2019,Davidson,73721,3/27/2019
,Individuals,2/1/2019,Decatur,1974,3/27/2019
,Individuals,2/1/2019,DeKalb,3148,3/27/2019
,Individuals,2/1/2019,Dickson,6390,3/27/2019
,Individuals,2/1/2019,Dyer,7407,3/27/2019
,Individuals,2/1/2019,Fayette,5073,3/27/2019
,Individuals,2/1/2019,Fentress,4064,3/27/2019
,Individuals,2/1/2019,Franklin,4455,3/27/2019
,Individuals,2/1/2019,Gibson,8150,3/27/2019
,Individuals,2/1/2019,Giles,3922,3/27/2019
,Individuals,2/1/2019,Grainger,3593,3/27/2019
,Individuals,2/1/2019,Greene,8692,3/27/2019
,Individuals,2/1/2019,Grundy,3457,3/27/2019
,Individuals,2/1/2019,Hamblen,9523,3/27/2019
,Individuals,2/1/2019,Hamilton,43949,3/27/2019
,Individuals,2/1/2019,Hancock,2276,3/27/2019
,Individuals,2/1/2019,Hardeman,4639,3/27/2019
,Individuals,2/1/2019,Hardin,4809,3/27/2019
,Individuals,2/1/2019,Hawkins,9287,3/27/2019
,Individuals,2/1/2019,Haywood,4250,3/27/2019
,Individuals,2/1/2019,Henderson,4984,3/27/2019
,Individuals,2/1/2019,Henry,5514,3/27/2019
,Individuals,2/1/2019,Hickman,3762,3/27/2019
,Individuals,2/1/2019,Houston,1280,3/27/2019
,Individuals,2/1/2019,Humphreys,2431,3/27/2019
,Individuals,2/1/2019,Jackson,1997,3/27/2019
,Individuals,2/1/2019,Jefferson,6852,3/27/2019
,Individuals,2/1/2019,Johnson,3308,3/27/2019
,Individuals,2/1/2019,Knox,46644,3/27/2019
,Individuals,2/1/2019,Lake,1853,3/27/2019
,Individuals,2/1/2019,Lauderdale,5917,3/27/2019
,Individuals,2/1/2019,Lawrence,6031,3/27/2019
,Individuals,2/1/2019,Lewis,1899,3/27/2019
,Individuals,2/1/2019,Lincoln,4774,3/27/2019
,Individuals,2/1/2019,Loudon,4430,3/27/2019
,Individuals,2/1/2019,Macon,4491,3/27/2019
,Individuals,2/1/2019,Madison,15587,3/27/2019
,Individuals,2/1/2019,Marion,5005,3/27/2019
,Individuals,2/1/2019,Marshall,3786,3/27/2019
,Individuals,2/1/2019,Maury,9505,3/27/2019
,Individuals,2/1/2019,McMinn,2200,3/27/2019
,Individuals,2/1/2019,McNairy,7217,3/27/2019
,Individuals,2/1/2019,Meigs,21811,3/27/2019
,Individuals,2/1/2019,Monroe,528,3/27/2019
,Individuals,2/1/2019,Montgomery,3380,3/27/2019
,Individuals,2/1/2019,Moore,8103,3/27/2019
,Individuals,2/1/2019,Morgan,4594,3/27/2019
,Individuals,2/1/2019,Obion,5303,3/27/2019
,Individuals,2/1/2019,Overton,3179,3/27/2019
,Individuals,2/1/2019,Perry,1367,3/27/2019
,Individuals,2/1/2019,Pickett,789,3/27/2019
,Individuals,2/1/2019,Polk,2490,3/27/2019
,Individuals,2/1/2019,Putnam,9933,3/27/2019
,Individuals,2/1/2019,Rhea,6283,3/27/2019
,Individuals,2/1/2019,Roane,7027,3/27/2019
,Individuals,2/1/2019,Robertson,7478,3/27/2019
,Individuals,2/1/2019,Rutherford,24892,3/27/2019
,Individuals,2/1/2019,Scott,5792,3/27/2019
,Individuals,2/1/2019,Sequatchie,2841,3/27/2019
,Individuals,2/1/2019,Sevier,9568,3/27/2019
,Individuals,2/1/2019,Shelby,193170,3/27/2019
,Individuals,2/1/2019,Smith,2583,3/27/2019
,Individuals,2/1/2019,Stewart,1703,3/27/2019
,Individuals,2/1/2019,Sullivan,21553,3/27/2019
,Individuals,2/1/2019,Sumner,14148,3/27/2019
,Individuals,2/1/2019,Tipton,8636,3/27/2019
,Individuals,2/1/2019,Trousdale,1256,3/27/2019
,Individuals,2/1/2019,Unicoi,2833,3/27/2019
,Individuals,2/1/2019,Union,3832,3/27/2019
,Individuals,2/1/2019,VanBuren,948,3/27/2019
,Individuals,2/1/2019,Warren,7095,3/27/2019
,Individuals,2/1/2019,Washington,14744,3/27/2019
,Individuals,2/1/2019,Wayne,2237,3/27/2019
,Individuals,2/1/2019,Weakley,4746,3/27/2019
,Individuals,2/1/2019,White,4244,3/27/2019
,Individuals,2/1/2019,Williamson,3918,3/27/2019
,Individuals,2/1/2019,Wilson,9288,3/27/2019
,,,,,
